ConstituentID,FirstName,DisplayName,ArtistBio,Nationality,Region,Continent,Gender
38251,RCM,RCM di Bianco,,,,,
38257,Billy,Billy Apple,"New Zealander, born 1935",New Zealander,Australia and New Zealand,Oceania,Male
38258,David,David Thompson,,,,,
38263,Virgilio,Virgilio Forchiassin,Italian,Italian,Southern Europe,Europe,
38270,Philip,Philip Krumm,"American, born 1941",American,North America,Americas,
38273,Mikhail,Mikhail Cheremnykh,"Russian, 1890–1962",Russian,Eastern Europe,Europe,Male
38294,Union,"Union Paper Bag Machine Company, Philadelphia, PA",est. 1869,,,,
38298,Thomas,Thomas Hamilton,,,,,
38326,Davorin,Davorin Savnik,1929–2014,Slovenian,Southern Europe,Europe,Male
38338,Susan,Susan Hefuna,"German, born 1962",German,Western Europe,Europe,Female
38350,Ingrid,Ingrid Baxter,"Canadian, born America 1938",Canadian,North America,Americas,
38368,Marie,Marie Cool,"French, born 1961",French,Western Europe,Europe,Female
38373,Thomas,Thomas Heatherwick,"British, born 1970",British,Nothern Europe,Europe,Male
38395,Peter,Peter R. Meyer,,,,,
38410,Moorhead,Moorhead & Moorhead,est. 2000,,,,
38411,Granger,Granger Moorhead,"American, born 1969",American,North America,Americas,Male
38412,Robert,Robert Moorhead,"American, born 1972",American,North America,Americas,Male
38423,Save,Save The Press Campaign,active 1988–1990,,,,
38425,Gardens,"Gardens Media Group, Cape Town",,,,,
38427,Medu,"Medu Art Ensemble, Gaborone, Botswana",,,,,
38456,Brown,"Brown Manufacturing Company, Decatur, GA",,,,,
38463,Gerd,Gerd Arntz,"German, 1900–1988",German,Western Europe,Europe,Male
38466,Iskra,Iskra Department of Design,,,,,
38469,"Lerival,","Lerival, New York",est. 2008,,,,
38478,Tobias,Tobias Frere-Jones,"American, born 1970",American,North America,Americas,Male
38481,Jonathan,Jonathan Hoefler,"American, born 1970",American,North America,Americas,Male
38483,Susan,Susan Kare,"American, born 1954",American,North America,Americas,Female
38484,P.,P. Scott Makela,"American, 1960–1999",American,North America,Americas,Male
38485,Jeffery,Jeffery Keedy,"American, born 1957",American,North America,Americas,Male
38486,Barry,Barry Deck,"American, born 1962",American,North America,Americas,Male
38488,Albert-Jan,Albert-Jan Pool,"Dutch, born 1960",Dutch,Western Europe,Europe,Male
38490,Erik,Erik Spiekermann,"German, born 1947",German,Western Europe,Europe,Male
38491,Neville,Neville Brody,"British, born 1957",British,Nothern Europe,Europe,Male
38492,Erik,Erik van Blokland,"Dutch, born 1967",Dutch,Western Europe,Europe,Male
38493,Just,Just van Rossum,"Dutch, born 1966",Dutch,Western Europe,Europe,Male
38512,Inge,Inge Morath,"Austrian, 1923–2002",Austrian,Western Europe,Europe,Female
38518,Tunga,Tunga,"Brazilian, 1952–2016",Brazilian,South America,Americas,Male
38524,Tomasz,Tomasz Sarnecki,Polish,Polish,Eastern Europe,Europe,Male
38549,De,De Wain Valentine,"American, born 1936",American,North America,Americas,Male
38551,Rafael,Rafael Ortega,"Mexican, born 1965",Mexican,Central America,Americas,Male
38552,Olivier,Olivier Debroise,,,,,Male
38557,Paul,Paul Garrin,,,,,Male
38563,American,American Type Founders,est. 1892,,,,
38608,Hans,Hans Werckmeister,,,,,
38611,Ewald,Ewald André Dupont,,,,,
38612,Richard,Richard Eichberg,,,,,
38613,Kurt,Kurt Gerron,,,,,
38614,Nicholas,Nicholas Kaufmann,,,,,
38615,Wilhelm,Wilhelm Prager,,,,,
38619,F.,F. Holland Day,"American, 1864–1933",American,North America,Americas,Male
38623,Rudolf,Rudolf Eickemeyer Jr.,American,American,North America,Americas,Male
38624,Joseph,Joseph Turner Keiley,"American, 1869–1914",American,North America,Americas,Male
38627,Emilie,Emilie V. Clarkson,American,American,North America,Americas,
38629,Rose,Rose Clark,American,American,North America,Americas,Female
38631,Elizabeth,Elizabeth Flint Wade,American,American,North America,Americas,
38634,James,James Wells Champney,"American, 1843–1903",American,North America,Americas,Male
38635,John,John E. Dumont,,,,,Male
38636,William,William B. Dyer,,,,,Male
38637,Charles,Charles I. Berg,"American, 1856–1926",American,North America,Americas,Male
38638,William,William A. Fraser,,,,,Male
38639,William,William D. Murphy,,,,,Male
38653,John,John Kelly,"American, born 1959",American,North America,Americas,Male
38659,Mathilde,Mathilde Weil,"American, 1872–1918",American,North America,Americas,Female
38660,Emma,Emma Justine Farnsworth,American,American,North America,Americas,Female
38672,Adolf,Adolf Boehm,"Austrian, 1861–1927",Austrian,Western Europe,Europe,Male
38676,Rita,Rita Ackermann,"Hungarian, born 1968",Hungarian,Eastern Europe,Europe,Female
38678,Mateo,Mateo López,"Colombian, born 1978",Colombian,South America,Americas,Male
38687,Carmela,Carmela Gross,"Brazilian, born 1946",Brazilian,South America,Americas,Female
38694,Paula,Paula Hayes,"American, born 1958",American,North America,Americas,Female
38695,Pierre,Pierre Chareau,"French, 1883–1950",French,Western Europe,Europe,Male
38699,UN,UN Studio,established 1998,,,,
38708,Grace,Grace Jones,"American, born Jamaica, 1948",American,North America,Americas,Female
38713,Beastie,Beastie Boys,"USA, est. 1979",,,,
38715,Karen,Karen Finley,"American, born 1956",American,North America,Americas,Female
38716,Kraftwerk,Kraftwerk,"Germany, est. 1970",,,,
38729,Dani,Dani (Leventhal) ReStack,"American, born 1972",American,North America,Americas,Female
38736,Arthur,Arthur P. Bedou,"American, 1882–1966",American,North America,Americas,Male
38737,Mart,Mart Stam,"Dutch, 1899–1986",Dutch,Western Europe,Europe,Male
38738,Annette,Annette Kelm,"German, born 1975",German,Western Europe,Europe,Female
38739,Hank,Hank Willis Thomas,"American, born 1976",American,North America,Americas,Male
38741,Alex,Alex Dodge,"American, born 1977",American,North America,Americas,Male
38765,Dita,Dita Moser,"Austrian, 1883–1968",Austrian,Western Europe,Europe,Female
38770,Brian,Brian Eno,"British, born 1948",British,Nothern Europe,Europe,Male
38774,Sameer,Sameer Makarius,"Argentine, born Egypt. 1924–2009",Argentine,South America,Americas,Male
38786,Weezer,Weezer,,,,,
38787,Public,Public Enemy,"USA, est. 1982",,,,
38788,Fatboy,Fatboy Slim,,,,,
38789,Björk,Björk,"Icelandic, born 1965",Icelandic,Nothern Europe,Europe,Female
38839,Daniel,Daniel Joseph Martinez,"American, born 1957",American,North America,Americas,Male
38842,Friedrich,Friedrich Froebel,"German, 1782–1852",German,Western Europe,Europe,Male
38851,Magda,Magda Mautner von Markhof,"Austrian, 1881–1944",Austrian,Western Europe,Europe,Female
38854,Louis,Louis Emerman,American,American,North America,Americas,Male
38858,Deana,Deana Lawson,"American, born 1979",American,North America,Americas,Female
38859,Ilene,Ilene Segalove,"American, born 1950",American,North America,Americas,Female
38865,Revital,Revital Cohen,"British, born 1981",Israeli,Western Asia,Asia,Female
38880,PH,PH Stalmobler,Danish,Danish,Northern Europe,Europe,
38886,SUPERFLEX,SUPERFLEX,Danish,Danish,Northern Europe,Europe,
38897,Reid,Reid Miles,"American, 1927–1993",American,North America,Americas,Male
38901,Adam,Adam Pendleton,"American, born 1984",American,North America,Americas,Male
38908,Kerstin,Kerstin Brätsch,"German, born 1979",German,Western Europe,Europe,Female
38914,Andrea,Andrea Geyer,"German and American, born 1971",German,Western Europe,Europe,Female
38915,Sharon,Sharon Hayes,"American, born 1970",American,North America,Americas,Female
38916,Ashley,Ashley Hunt,"b. 1970, Los Angeles, CA",American,North America,Americas,Male
38917,Katya,Katya Sander,"Danish, born 1970",Danish,Northern Europe,Europe,Female
38921,Emiliano,Emiliano Godoy,"Mexican, born 1974",Mexican,Central America,Americas,Male
38922,Pirwi,Pirwi,est. 2007,,,,
38939,Ödön,Ödön Palasovsky,"Hungarian, 1899–1980",Hungarian,Eastern Europe,Europe,Male
38941,William,William Plumb,"American, 1932–2017",American,North America,Americas,Male
38942,Peter,Peter Hassmann,,,,,
38943,Marek,Marek Piasecki,"Polish, 1935–2011",Polish,Eastern Europe,Europe,Male
38945,Kirsten,Kirsten Everberg,"American, born 1965",American,North America,Americas,
38946,Cengiz,Cengiz Çekil,"Turkish, 1945–2015",Turkish,Western Asia,Asia,Male
38949,Debnath,Debnath Basu,"Indian, born 1961",Indian,Southern Asia,Asia,Male
38950,Anandajit,Anandajit Ray,"Indian, born 1965",Indian,Southern Asia,Asia,Male
38961,Kiyoji,Kiyoji Otsuji,"Japanese, 1923–2001",Japanese,Eastern Asia,Asia,Male
38972,Kazuo,Kazuo Shiraga,"Japanese, 1924–2008",Japanese,Eastern Asia,Asia,Male
38978,Ludwig,Ludwig Hoffenreich,"Austrian, 1902–1975",Austrian,Western Europe,Europe,
38991,Saburo,Saburo Murakami,"Japanese, 1925–1996",Japanese,Eastern Asia,Asia,Male
38998,Diana,Diana Balton,"American, 1958–2013",American,North America,Americas,Female
39003,Frances,Frances Macdonald,"British, 1873–1921",British,Nothern Europe,Europe,
39007,Carl,Carl Becker,,,,,
39008,Brett,Brett Murray,,,,,
39013,Sophie,Sophie Peters,,,,,
39014,Grant,Grant Schreiber,,,,,
39015,Jane,Jane Solomon,,,,,
39027,Jacqueline,Jacqueline Groag,"British, 1903–1986",British,Nothern Europe,Europe,Female
39032,Suirei,Suirei Kubota,Japanese,Japanese,Eastern Asia,Asia,
39034,J.L.,J.L. Hammett Co.,,,,,
39035,Colombini,Colombini & Guzzetti,,,,,
39036,Milton,"Milton Bradley Co., Springfield, MA",,,,,
39037,E.,E. Steiger and Co.,,,,,
39039,Walter,Walter Kindler,,,,,
39045,Franziska,Franziska Krammel,,,,,Female
39049,Michael,Michael Epp,,,,,Male
39052,Max,Max Penson,"Russian, 1893–1959",Russian,Eastern Europe,Europe,Male
39059,Top-System,Top-System Burkhard Lübke,,,,,
39061,Quasar,Quasar (Nguyen Manh Khanh),"Vietnamese, born 1934",Vietnamese,South-eastern Asia,Asia,
39095,Franciszka,Franciszka Themerson,"British, born Poland. 1907–1988",British,Nothern Europe,Europe,Female
39110,BERG,BERG,"UK, est. 2005",,,,
39112,Kacie,Kacie Kinzer,"American, born 1983",American,North America,Americas,Female
39113,Peter,Peter Opsvik,"Norwegian, born 1939",Norwegian,Nothern Europe,Europe,Male
39123,Golan,Golan Levin,"American, born 1972",American,North America,Americas,Male
39128,Ayah,Ayah Bdeir,"Lebanese, born 1982",Lebanese,Western Asia,Asia,Female
39147,Benjamin,Benjamin Dennel,"French, born 1983",French,Western Europe,Europe,Male
39150,Stefanie,Stefanie Posavec,"American, born 1981",American,North America,Americas,Female
39151,Interaction,Interaction Research Studio,UK,,,,
39155,Nicholas,Nicholas Felton,"American, born 1977",American,North America,Americas,Male
39156,Soner,Soner Ozenc,"Turkish, born 1980",Turkish,Western Asia,Asia,Male
39160,Gabriele,Gabriele Basilico,"Italian, 1944–2013",Italian,Southern Europe,Europe,Male
39162,Eugène,Eugène Beaudouin,"French, 1898–1983",French,Western Europe,Europe,Male
39164,Munio,Munio Gitai Weinraub,"Israeli, 1909–1970",Israeli,Western Asia,Asia,Male
39187,"PIKO,","PIKO, Sonneberg, Germany",,,,,
39192,Manon,Manon de Boer,"Dutch, born 1966",Dutch,Western Europe,Europe,Female
39193,Ion,Ion Grigorescu,"Romanian, born 1945",Romanian,Eastern Europe,Europe,Male
39218,Maarten,Maarten Baas,"Dutch, born Germany 1978",Dutch,Western Europe,Europe,Male
39223,Ushahidi,Ushahidi,,,,,
39233,Max,Max Weisel,"American, born 1991",American,North America,Americas,Male
39236,Bandai,Bandai,"Japanese, est. 1950",Japanese,Eastern Asia,Asia,
39238,SWAMP,SWAMP,"USA, est. 1999",,,,
39262,Lettie,Lettie A. Allen,,,,,Female
39263,Elizabeth,Elizabeth Hallenbeck,,,,,Female
39264,Abbie,Abbie Herrick,,,,,Female
39265,Mary,Mary Ethel Thompson,,,,,Female
39266,Auguste,Auguste Cohn,,,,,Male
39268,Ella,Ella Steigelman,American,American,North America,Americas,Female
39270,Rose,Rose A. Craigan,,,,,Female
39271,Stella,Stella C. Salisbury,,,,,Female
39272,Dorothy,Dorothy Sullivan,,,,,Female
39273,Whitney,Whitney Nolte,,,,,
39274,Elva,Elva L. Brownson,,,,,Female
39275,Grace,Grace A. Snyder,,,,,Female
39276,M.,M. A. Dillon,,,,,Female
39277,Edith,Edith M. Barber,,,,,Female
39278,Fannie,Fannie E. Kachline,American,American,North America,Americas,Female
39279,Margaret,Margaret Heeps,,,,,Female
39280,B.,B. Ferrari,,,,,
39281,Florence,Florence E. Piper,,,,,Female
39282,Mahthilde,Mahthilde Evans,,,,,Female
39283,Betsy,Betsy Connors,,,,,
39295,Kate,Kate Hartman,"American, born 1981",American,North America,Americas,Female
39306,Julien,Julien Devaux,"Belgian, born 1975",Belgian,Western Europe,Europe,Male
39325,Marc,Marc Bauer,"Swiss, born 1975",Swiss,Western Europe,Europe,
39326,Philippe,Philippe Decrauzat,"Swiss, born 1974",Swiss,Western Europe,Europe,
39328,Heinrich,Heinrich Richter-Berlin,"German, 1884–1981",German,Western Europe,Europe,Male
39331,Charles,Charles Harry Jones,"British, 1866–1959",British,Nothern Europe,Europe,Male
39335,Grafton,Grafton Architects,"Irish, est. 1978",Irish,Nothern Europe,Europe,
39360,Marimekko,Marimekko,"Finnish, founded 1951",Finnish,Nothern Europe,Europe,
39361,Gloria,Gloria Caranica,"American, born 1931",American,North America,Americas,
39362,Mazzanti,Mazzanti & Arquitectos,,,,,
39377,Jack,Jack Schulze,"British, born 1976",British,Nothern Europe,Europe,Male
39380,Mr.,Mr. Jones Design Ltd.,UK,,,,
39391,Oscar,Oscar Bony,"Argentine, 1941–2002",Argentine,South America,Americas,Male
39398,littleBits,littleBits,USA,,,,
39447,Ko,Ko Verzuu,"Dutch, 1901–1971",Dutch,Western Europe,Europe,Male
39466,Jonathan,Jonathan Shapiro,,,,,
39467,End,End Conscription Campaign (ECC),"South Africa, active 1983–1988",,,,
39470,Ron,Ron Gilad,"Israeli, born 1972",Israeli,Western Asia,Asia,Male
39475,Zach,Zach Lieberman,"American, born 1977",American,North America,Americas,Male
39476,James,James Powderly,"American, born 1976",American,North America,Americas,Male
39477,Chris,Chris Sugrue,"American, born 1978",American,North America,Americas,Female
39478,TEMPT1,TEMPT1,American,American,North America,Americas,
39487,Armando,Armando Andrade Tudela,"Peruvian, born 1975",Peruvian,South America,Americas,Male
39496,New,New York University,"USA, est. 1831",,,,
39505,Studio,Studio B/C,"French, est. 2009",French,Western Europe,Europe,
39513,Kerry,Kerry Tribe,"American, born 1973",American,North America,Americas,Female
39544,Campbell,Campbell Orme,"British, born 1982",British,Nothern Europe,Europe,Male
39560,Will,Will Wright,"American, born 1960",American,North America,Americas,Male
39561,Tarn,Tarn Adams,"American, born 1978",American,North America,Americas,Male
39562,Zach,Zach Adams,"American, born 1975",American,North America,Americas,Male
39576,Erik,Erik Hersman,"American, born 1975",American,North America,Americas,Male
39583,Shigeru,Shigeru Ishitsuka,"Japanese, born 1975",Japanese,Eastern Asia,Asia,Male
39584,Misako,Misako Kirigaya,"Japanese, born 1985",Japanese,Eastern Asia,Asia,Female
39585,Megahouse,Megahouse Corporation,"Japanese, est. 1962",Japanese,Eastern Asia,Asia,
39611,Matt,Matt Kenyon,"American, born 1977",American,North America,Americas,Male
39612,Douglas,Douglas Easterly,"American, born 1968",American,North America,Americas,Male
39621,Lidy,Lidy Prati,"Argentine, 1921–2008",Argentine,South America,Americas,Female
39633,Jacques,Jacques Charlier,"Belgian, born 1939",Belgian,Western Europe,Europe,Male
39635,Art,Art & Language,,,,,
39637,Gary,Gary Bigot,"French, born 1948",French,Western Europe,Europe,Male
39639,Robert,Robert De Boeck,1944–1999,,,,Male
39640,Martin,Martin Maloney,,,,,
39641,Marcel,Marcel Mariën,"Belgian, 1920–1993",Belgian,Western Europe,Europe,Male
39642,Didier,Didier Vermeiren,"Belgian, born 1951",Belgian,Western Europe,Europe,Male
39643,Ian,Ian Wilson,"British, born South Africa. 1940–2020",British,Nothern Europe,Europe,Male
39651,Anne,Anne Collier,"American, born 1970",American,North America,Americas,Female
39654,Peter,Peter Saville,"British, born 1955",British,Nothern Europe,Europe,Male
39655,Saunders,"Saunders Corporation, Yonkers, New York",founded 1858,,,,
39659,Nadia,Nadia Kaabi-Linke,"Tunisian, born 1978",Tunisian,Nothern Africa,Africa,
39662,Michael,Michael Buthe,"German, 1944–1994",German,Western Europe,Europe,Male
39696,Lynn,Lynn Hershman Leeson,"American, born 1941",American,North America,Americas,Female
39719,Giancarlo,Giancarlo Mazzanti,"Colombian, born 1963",Colombian,South America,Americas,Male
39740,Robert,Robert Faludi,"American, born 1966",American,North America,Americas,Male
39741,Kati,Kati London,"American, born 1976",American,North America,Americas,Female
39742,Rebecca,Rebecca Bray,"American, born 1974",American,North America,Americas,Female
39762,T.,T. R. Uthco,,American,North America,Americas,
39765,Andrzej,Andrzej Budek,"Polish, born 1959",Polish,Eastern Europe,Europe,Male
39770,Moyra,Moyra Davey,"Canadian, born 1958",Canadian,North America,Americas,Female
39771,George,George Georgiou,"British, born 1961",British,Nothern Europe,Europe,Male
39772,Marguerite,Marguerite Humeau,"French, born 1986",French,Western Europe,Europe,Female
39780,Doug,Doug Rickard,"American, born 1968",American,North America,Americas,Male
39781,Viviane,Viviane Sassen,"Dutch, born 1972",Dutch,Western Europe,Europe,Female
39822,Phil,Phil Collins,"British, born 1970",British,Nothern Europe,Europe,Male
39841,caraballo-farman,caraballo-farman,,,,,
39845,Miloslav,Miloslav Prokop,"Czech, 1896–1954",Czech,Eastern Europe,Europe,Male
39853,Stephen,Stephen Vitiello,"American, born 1964",American,North America,Americas,Male
39855,Ceramica,"Ceramica Franco Pozzi, Gallarte, Italy",,,,,
39856,Henry,Henry Patrick Raleigh,"American, 1880–1944",American,North America,Americas,Male
39882,Luigi,Luigi Ghirri,"Italian, 1943–1992",Italian,Southern Europe,Europe,Male
39898,Robert,Robert Rotifer,"Austrian, born 1969",Austrian,Western Europe,Europe,Male
39904,Walter,Walter Käch,"Swiss, 1901–1970",Swiss,Western Europe,Europe,Male
39912,Andrei,Andrei Ujică,"Romanian, born 1951",Romanian,Eastern Europe,Europe,Male
39923,Hans,Hans Ehrich,"Swedish, born 1942",Swedish,Nothern Europe,Europe,Male
39924,Tom,Tom Ahlström,"Swedish, born 1943",Swedish,Nothern Europe,Europe,Male
39925,A&E,A&E Design,"Swedish, est. 1968",Swedish,Nothern Europe,Europe,
39926,Lectus,"Lectus Produktion AB, Mönsterås, Sweden",est. 1987,,,,
39943,Ray,Ray Yoshida,"American, 1930–2009",American,North America,Americas,Male
39951,Freddie,Freddie Reeves,British,British,Nothern Europe,Europe,Male
39957,Ei,Ei Arakawa,"Japanese, born 1977",Japanese,Eastern Asia,Asia,Male
39958,Nikolas,Nikolas Gambaroff,"German, born 1979",German,Western Europe,Europe,Male
39961,Tauba,Tauba Auerbach,"American, born 1981",American,North America,Americas,Female
39992,Paul,Paul Elliman,"British, born 1961",British,Nothern Europe,Europe,
39996,Karl,Karl Holmqvist,"Swedish, born 1964",Swedish,Nothern Europe,Europe,
39997,Nora,Nora Schultz,"German, born 1975",German,Western Europe,Europe,Female
39998,Henri,Henri Chopin,"French, 1922–2008",French,Western Europe,Europe,Male
40029,Zenon,Zenon Januszewski,"Polish, 1929–1983",Polish,Eastern Europe,Europe,Male
40052,Prazsky,Prazsky,Czech,Czech,Eastern Europe,Europe,
40053,Filippo,Filippo Romoli,"Italian, 1901–1969",Italian,Southern Europe,Europe,Male
40054,Theo,Theo Doro (Théodore Pfeifer),"French, 1896–1973",French,Western Europe,Europe,Male
40057,Sanford,Sanford Biggers,"American, born 1970",American,North America,Americas,Male
40066,Joseph,Joseph Albert,"German, 1825–1886",German,Western Europe,Europe,Male
40142,Jean,Jean Heiberg,"Norwegian, 1884–1976",Norwegian,Nothern Europe,Europe,Male
40161,Goldsmiths,Goldsmiths,est. 1891,,,,
40162,University,University of London,"UK, est. 1836",British,Nothern Europe,Europe,
40166,Sara,Sara Cwynar,"Canadian, born 1985",Canadian,North America,Americas,Female
40190,Werner,Werner John,"Swiss, born 1941",Swiss,Western Europe,Europe,Male
40207,Damián,Damián Ortega,"Mexican, born 1967",Mexican,Central America,Americas,Male
40218,Fito,Fito Doring,,,,,
40247,Mihajlo,Mihajlo Arsovski,"Croatian, born Macedonia 1937",Croatian,Southern Europe,Europe,Male
40293,Hans,Hans Brockhage,"German, 1925–2009",German,Western Europe,Europe,Male
40294,Erwin,Erwin Andra,"German, born 1921",German,Western Europe,Europe,
40304,Bob,Bob Sheff,"American, born 1945",American,North America,Americas,
40335,Tom,Tom DeFanti,"American, born 1948",American,North America,Americas,Male
40336,Mimi,Mimi Shevitz,,,,,Female
40354,Yvonne,Yvonne Farrell,"Irish, born 1951",Irish,Nothern Europe,Europe,Female
40355,Shelley,Shelley McNamara,"Irish, born 1952",Irish,Nothern Europe,Europe,Female
40383,Bill,Bill Rauhauser,"American, 1918-2017",American,North America,Americas,Male
40384,Douglas,Douglas Davis,"American, 1933 – 2014",American,North America,Americas,Male
40391,Grand,Grand Openings,,,,,
40392,Jay,Jay Sanders,,American,North America,Americas,Male
40394,Eichinger,Eichinger oder Knechtl,,,,,
40396,Bazon,Bazon Brock,"German, born 1936",German,Western Europe,Europe,
40397,Hans,Hans Joachim Dietrich,"German, born 1938",German,Western Europe,Europe,
40398,Rainer,Rainer (Imi) Giese,"German, 1942–1974",German,Western Europe,Europe,Male
40399,Bernd,Bernd Lohaus,"German, 1940–2010",German,Western Europe,Europe,Male
40400,Lambert,Lambert Maria Wintersberger,"German, born 1941",German,Western Europe,Europe,
40407,Val,Val Telberg,"American, born Russia. 1910–1995",American,North America,Americas,Male
40410,Alec,Alec Soth,"American, born 1969",American,North America,Americas,Male
40411,Pieter,Pieter Hugo,"South African, born 1976",South African,Southern Africa,Africa,Male
40424,Helen,Helen + Hard AS,"Norwegian, est. 1996",Norwegian,Nothern Europe,Europe,
40428,Elliot,Elliot Caplan,American,American,North America,Americas,
40429,Les,Les Rita Mitsouko,"Fred Chichin, French, 1954–2007 and Catherine Ringer, French, born 1957",French,Western Europe,Europe,
40430,Michael,Michael Jackson,"American, 1958–2009",American,North America,Americas,Male
40431,Siv,Siv Helene Stangeland,"Norwegian, born 1966",Norwegian,Nothern Europe,Europe,Female
40432,Reinhard,Reinhard Kropf,"Austrian, born 1967",Austrian,Western Europe,Europe,Male
40434,Elektrisk,"Elektrisk Bureau, Oslo",1882 – 1993,,,,
40442,David,David Chipperfield,"British, born 1953",British,Nothern Europe,Europe,Male
40445,Diamela,Diamela Eltit,"Chilean, born 1949",Chilean,South America,Americas,Female
40446,Juan,Juan Castillo,"Chilean, born 1952",Chilean,South America,Americas,Male
40447,Raúl,Raúl Zurita,"Chilean, born 1950",Chilean,South America,Americas,Male
40448,Fernando,Fernando Balcells,"Chilean, born 1950",Chilean,South America,Americas,Male
40456,Lamm,"Lamm S.p.A., Italy",est. 1959,,,,
40459,Snøhetta,Snøhetta,est. 1989,,,,
40461,John,John Cavanaugh,,,,,
40462,John,John Cale,"Welsh, born 1942",Welsh,Nothern Europe,Europe,
40463,Pieter,Pieter Vanderbeck,,,,,
40470,Edo,Edo Jansen,,,,,
40513,Boris,Boris Orlov,"Russian, born 1941",Russian,Eastern Europe,Europe,Male
40516,Spain,Spain Rodriguez,"American, 1940–2012",American,North America,Americas,Male
40517,Anthony,Anthony Cox,American,American,North America,Americas,
40529,Ryan,Ryan Gander,"British, born 1976",British,Nothern Europe,Europe,Male
40531,Senga,Senga Nengudi,"American, born 1943",American,North America,Americas,Female
40534,Joe,Joe Bradley,"American, born 1975",American,North America,Americas,Male
40536,Jazz,Jazz Lee Alston,,,,,Female
40544,Margaret,Margaret Rose,,,,,Female
40552,Quay,Quay Brothers,"American, born 1947",American,North America,Americas,Male
40555,Sturtevant,Sturtevant,"American, 1924–2014",American,North America,Americas,Female
40556,Mariana,Mariana Castillo Deball,"Mexican, born 1975",Mexican,Central America,Americas,Female
40557,Stephen,Stephen Kaltenbach,"American, born 1940",American,North America,Americas,Male
40559,Mathias,Mathias Poledna,"Austrian, born 1965",Austrian,Western Europe,Europe,Male
40561,F.,F. Bacon,British,British,Nothern Europe,Europe,
40564,Charles,Charles Gaines,"American, born 1944",American,North America,Americas,Male
40568,Simon,Simon Fujiwara,"British/Japanese, born 1982",British,Nothern Europe,Europe,Male
40572,MOS,MOS Architects,est. 2003,,,,
40574,Hajra,Hajra Waheed,"Canadian, born 1980",Canadian,North America,Americas,Female
40577,Norbert,Norbert Schwontkowski,"German, born 1949",German,Western Europe,Europe,Male
40578,Thomas,Thomas Huber,"Swiss, born 1955",Swiss,Western Europe,Europe,Male
40579,Peter,Peter Piller,"German, born 1968",German,Western Europe,Europe,Male
40628,Pedro,Pedro Almodóvar,"Spanish, born 1949",Spanish,Southern Europe,Europe,Male
40658,Emily,Emily Sundblad,"Swedish, born 1977",Swedish,Nothern Europe,Europe,Female
40659,Stefan,Stefan Tcherepnin,"American, born 1977",American,North America,Americas,Male
40667,Frantisek,Frantisek Drtikol,"Czech, 1883–1961",Czech,Eastern Europe,Europe,Male
40680,Tomislav,Tomislav Gotovac,"Croatian, 1937–2010",Croatian,Southern Europe,Europe,Male
40723,DAS,DAS INSTITUT,"USA, est. 2007",,,,
40732,Henri,Henri Gerbault,"French, 1863–1930",French,Western Europe,Europe,Male
40733,Henri-Patrice,Henri-Patrice Dillon,"French, born United States. 1851–1909",French,Western Europe,Europe,Male
40734,Louis,Louis Abel-Truchet,"French, 1857–1918",French,Western Europe,Europe,Male
40735,Tancrède,Tancrède Synave,"French, 1860–1936",French,Western Europe,Europe,Male
40736,Ernest,Ernest La Jeunesse,"French, 1874–1917",French,Western Europe,Europe,Male
40737,Maxime,Maxime Dethomas,"French, 1867–1929",French,Western Europe,Europe,Male
40740,Joseph,Joseph Sattler,"German, 1867–1931",German,Western Europe,Europe,Male
40742,Gustave,Gustave Le Rouge,"French, 1867–1938",French,Western Europe,Europe,Male
40743,Fabrice,Fabrice Mory,,,,,
40744,Jean,Jean de Calduin,,,,,
40746,Henri,Henri Lebasque,"French, 1865–1947",French,Western Europe,Europe,Male
40780,Craig,Craig Dykers,"American, born Germany 1961",American,North America,Americas,Male
40781,Kjetil,Kjetil Trædal Thorsen,"Norwegian, born 1958",Norwegian,Nothern Europe,Europe,
40782,Dresdener,"Dresdener Werkstätten für Handwerkskunst, Dresden, Germany",,,,,
40803,Bernard,Bernard Bazile,"French, born 1952",,,,
40804,Gerwald,Gerwald Rockenschaub,,,,,
40829,Hilary,Hilary Sample,"American, born 1971",American,North America,Americas,Female
40841,Adele,Adele Röder,"German, born 1980",German,Western Europe,Europe,Female
40844,Herbert,Herbert Spencer,,,,,Male
40847,Justin,Justin Hoffmann,,,,,
40848,Wally,Wally S.,,,,,
40849,Ralf,Ralf Hoedt,,,,,
40850,Moira,Moira Zoitl,,,,,
40851,Michael,Michael Zinganel,,,,,
40859,Annemarie,Annemarie Heinrich,"German, 1912–2005",German,Western Europe,Europe,Female
40861,Haluk,Haluk Akakçe,"Turkish, born 1970",Turkish,Western Asia,Asia,Male
40863,Jason,Jason Salavon,"American, born 1970",American,North America,Americas,Male
40870,Anatole,Anatole Saderman,"Argentine, born Russia. 1904–1993",Argentine,South America,Americas,Male
40871,Jan,Jan Slothouber,"Dutch, 1918–2007",Dutch,Western Europe,Europe,Male
40872,William,William Graatsma,"Belgian, born 1925",Belgian,Western Europe,Europe,
40873,Gruppe,Gruppe X,founded 1966,,,,
40874,Willy,Willy Ørskov,"Danish, 1920–1990",Danish,Northern Europe,Europe,Male
40875,Aldo,Aldo van den Nieuwelaar,"Dutch, 1944–2010",Dutch,Western Europe,Europe,Male
40878,Ed,Ed Sommer,"Swiss, born Germany 1932",Swiss,Western Europe,Europe,Male
